Date,IWM_Close,TrendUp,InDay,Entry,OutDay,Position,StopLevel,MTM,Equity
2012-07-17,69.7935,UP,---,,---,0,,0.0,20915.221792999982
2012-07-18,70.22243,UP,---,,---,0,,0.0,20915.221792999982
2012-07-19,69.98607,UP,---,,---,0,,0.0,20915.221792999982
2012-07-20,69.0932,UP,---,,---,0,,0.0,20915.221792999982
2012-07-23,67.9902,UP,---,,---,0,,0.0,20915.221792999982
2012-07-24,67.09734,UP,BUY,68.235325,---,306,63.808953783249635,-348.2234100000002,20566.99838299998
2012-07-25,67.24612,---,---,68.235325,---,306,63.824018092306176,-302.6967299999995,20612.525062999983
2012-07-26,67.82392,---,---,68.235325,---,306,64.01231424670942,-125.88993000000062,20789.33186299998
2012-07-27,69.43459,UP,---,68.235325,---,306,65.36031172942523,366.97508999999906,21282.196882999982
2012-07-30,69.19821,UP,---,68.235325,---,306,65.48350671947838,294.64281,21209.864602999984
2012-07-31,68.58545,UP,---,68.235325,---,306,65.48350671947838,107.13824999999736,21022.36004299998
2012-08-01,67.45623,UP,---,68.235325,---,306,65.50578229126512,-238.40306999999942,20676.818722999982
2012-08-02,67.21112,---,---,68.235325,---,306,65.60915015424462,-313.40673000000277,20601.81506299998
2012-08-03,68.81306,---,---,68.235325,---,306,65.62546478194022,176.7869099999969,21092.008702999978
2012-08-06,69.34704,UP,---,68.235325,EXP,306,65.65246690849716,340.18479000000116,21255.40658299998
2012-08-07,69.97733,UP,---,,---,0,,0.0,21255.40658299998
2012-08-08,69.87228,UP,---,,---,0,,0.0,21255.40658299998
2012-08-09,70.2049,UP,---,,---,0,,0.0,21255.40658299998
2012-08-10,69.95983,UP,---,,---,0,,0.0,21255.40658299998
2012-08-13,69.84603,UP,---,,---,0,,0.0,21255.40658299998
2012-08-14,69.67971,UP,---,,---,0,,0.0,21255.40658299998
2012-08-15,70.29244,UP,---,,---,0,,0.0,21255.40658299998
2012-08-16,71.02777,UP,---,,---,0,,0.0,21255.40658299998
2012-08-17,71.52673,UP,---,,---,0,,0.0,21255.40658299998
2012-08-20,71.36915,UP,---,,---,0,,0.0,21255.40658299998
2012-08-21,71.3254,UP,---,,---,0,,0.0,21255.40658299998
2012-08-22,70.98402,UP,---,,---,0,,0.0,21255.40658299998
2012-08-23,70.48502,UP,---,,---,0,,0.0,21255.40658299998
2012-08-24,70.6776,UP,---,,---,0,,0.0,21255.40658299998
2012-08-27,70.8877,UP,---,,---,0,,0.0,21255.40658299998
2012-08-28,71.21162,UP,---,,---,0,,0.0,21255.40658299998
2012-08-29,71.43041,UP,---,,---,0,,0.0,21255.40658299998
2012-08-30,70.72137,UP,---,,---,0,,0.0,21255.40658299998
2012-08-31,71.01025,UP,---,,---,0,,0.0,21255.40658299998
2012-09-04,71.87686,UP,---,,---,0,,0.0,21255.40658299998
2012-09-05,71.89439,UP,---,,---,0,,0.0,21255.40658299998
2012-09-06,73.21619,UP,---,,---,0,,0.0,21255.40658299998
2012-09-07,73.75891,UP,---,,---,0,,0.0,21255.40658299998
2012-09-10,73.42628,UP,---,,---,0,,0.0,21255.40658299998
2012-09-11,73.58386,UP,---,,---,0,,0.0,21255.40658299998
2012-09-12,73.96027,UP,---,,---,0,,0.0,21255.40658299998
2012-09-13,74.93194,UP,---,,---,0,,0.0,21255.40658299998
2012-09-14,75.63223,UP,---,,---,0,,0.0,21255.40658299998
2012-09-17,75.28209,UP,---,,---,0,,0.0,21255.40658299998
2012-09-18,75.03697,UP,---,,---,0,,0.0,21255.40658299998
2012-09-19,74.90567,UP,---,,---,0,,0.0,21255.40658299998
2012-09-20,74.57304,UP,---,,---,0,,0.0,21255.40658299998
2012-09-21,74.84441,UP,---,,---,0,,0.0,21255.40658299998
2012-09-24,74.60007,UP,---,,---,0,,0.0,21255.40658299998
2012-09-25,73.52797,UP,---,,---,0,,0.0,21255.40658299998
2012-09-26,73.06221,UP,BUY,73.686148,---,288,67.89212228394426,-179.69414400000278,21075.71243899998
2012-09-27,73.85313,UP,---,73.686148,---,288,68.24910668387692,48.090815999997176,21303.497398999978
2012-09-28,73.32586,UP,---,73.686148,---,288,68.24910668387692,-103.76294399999915,21151.643638999984
2012-10-01,73.5719,UP,---,73.686148,---,288,68.33339703847403,-32.903424000000996,21222.50315899998
2012-10-02,73.71251,UP,---,73.686148,---,288,68.33339703847403,7.592255999997633,21262.998838999978
2012-10-03,73.50162,UP,---,73.686148,---,288,68.33339703847403,-53.14406400000007,21202.26251899998
2012-10-04,74.00252,UP,---,73.686148,---,288,68.39357167681108,91.11513600000035,21346.521718999982
2012-10-05,73.91466,UP,---,73.686148,---,288,69.17776370715495,65.81145599999854,21321.21803899998
2012-10-08,73.44891,UP,---,73.686148,---,288,69.3519082408291,-68.32454400000142,21187.08203899998
2012-10-09,72.58767,UP,---,73.686148,EXP,288,69.51137485213611,-316.361664,20939.04491899998
2012-10-10,72.47343,UP,BUY,72.649187,---,288,67.4552236599387,-50.61801600000126,20888.42690299998
2012-10-11,72.73705,UP,---,72.649187,---,288,68.08374885889842,25.304543999999623,20964.34946299998
2012-10-12,72.14828,UP,---,72.649187,---,288,68.22800618255303,-144.26121599999942,20794.783702999983
2012-10-15,72.62281,UP,---,72.649187,---,288,68.50769105453325,-7.596575999999004,20931.448342999982
2012-10-16,73.15887,UP,---,72.649187,---,288,68.84961268076249,146.7887039999987,21085.83362299998
2012-10-17,73.81797,UP,---,72.649187,---,288,69.64614944767104,336.6095040000014,21275.654422999985
2012-10-18,73.41374,UP,---,72.649187,---,288,69.76394357549192,220.19126400000187,21159.236182999983
2012-10-19,71.92858,UP,---,72.649187,---,288,69.85312450038951,-207.53481600000032,20731.510102999982
2012-10-22,71.91098,UP,---,72.649187,---,288,69.96070403588841,-212.60361600000078,20726.44130299998
2012-10-23,71.55072,UP,---,72.649187,EXP,288,70.04574900832979,-316.35849599999983,20622.68642299998
2012-10-24,71.35736,UP,---,,---,0,,0.0,20622.68642299998
2012-10-25,71.64738,UP,---,,---,0,,0.0,20622.68642299998
2012-10-26,71.30463,UP,---,,---,0,,0.0,20622.68642299998
2012-10-31,71.73524,UP,---,,---,0,,0.0,20622.68642299998
2012-11-01,72.49099,UP,---,,---,0,,0.0,20622.68642299998
2012-11-02,71.34861,UP,---,,---,0,,0.0,20622.68642299998
2012-11-05,71.82313,UP,---,,---,0,,0.0,20622.68642299998
2012-11-06,72.35918,UP,---,,---,0,,0.0,20622.68642299998
2012-11-07,70.6016,UP,---,,---,0,,0.0,20622.68642299998
2012-11-08,69.60859,UP,BUY,70.452224,---,292,67.40426520735353,-246.34112799999838,20376.345294999985
2012-11-09,69.758,---,---,70.452224,---,292,67.40426520735353,-202.7134080000016,20419.97301499998
2012-11-12,69.55585,---,---,70.452224,---,292,67.40426520735353,-261.7412079999984,20360.945214999985
2012-11-13,69.16042,---,---,70.452224,---,292,67.40426520735353,-377.2067679999997,20245.47965499998
2012-11-14,67.87737,---,---,70.452224,---,292,67.40426520735353,-751.8573680000006,19870.82905499998
2012-11-15,67.52586,---,---,70.452224,---,292,67.40426520735353,-854.4982880000019,19768.188134999982
2012-11-16,68.08831,---,---,70.452224,---,292,67.40426520735353,-690.2628879999983,19932.423534999984
2012-11-19,69.52949,---,---,70.452224,---,292,67.40426520735353,-269.4383280000016,20353.24809499998
2012-11-20,69.65253,---,---,70.452224,---,292,67.40426520735353,-233.51064800000069,20389.17577499998
2012-11-21,70.02161,---,---,70.452224,EXP,292,67.40426520735353,-125.73928800000164,20496.94713499998
2012-11-23,70.71588,---,---,,---,0,,0.0,20496.94713499998
2012-11-26,70.94434,UP,---,,---,0,,0.0,20496.94713499998
2012-11-27,70.85645,UP,---,,---,0,,0.0,20496.94713499998
2012-11-28,71.45406,UP,---,,---,0,,0.0,20496.94713499998
2012-11-29,72.2713,UP,---,,---,0,,0.0,20496.94713499998
2012-11-30,72.13068,UP,---,,---,0,,0.0,20496.94713499998
2012-12-03,72.05163,UP,---,,---,0,,0.0,20496.94713499998
2012-12-04,72.13947,UP,---,,---,0,,0.0,20496.94713499998
2012-12-05,72.05163,UP,---,,---,0,,0.0,20496.94713499998
2012-12-06,72.16583,UP,---,,---,0,,0.0,20496.94713499998
2012-12-07,72.21857,UP,---,,---,0,,0.0,20496.94713499998
2012-12-10,72.53494,UP,---,,---,0,,0.0,20496.94713499998
2012-12-11,73.29948,UP,---,,---,0,,0.0,20496.94713499998
2012-12-12,72.88644,UP,---,,---,0,,0.0,20496.94713499998
2012-12-13,72.42071,UP,---,,---,0,,0.0,20496.94713499998
2012-12-14,72.37675,UP,---,,---,0,,0.0,20496.94713499998
2012-12-17,73.39616,UP,---,,---,0,,0.0,20496.94713499998
2012-12-18,74.39797,UP,---,,---,0,,0.0,20496.94713499998
2012-12-19,74.56374,UP,---,,---,0,,0.0,20496.94713499998
2012-12-20,74.93602,UP,---,,---,0,,0.0,20496.94713499998
2012-12-21,74.62578,UP,---,,---,0,,0.0,20496.94713499998
2012-12-24,74.26234,UP,---,,---,0,,0.0,20496.94713499998
2012-12-26,73.73051,UP,---,,---,0,,0.0,20496.94713499998
2012-12-27,73.67734,UP,---,,---,0,,0.0,20496.94713499998
2012-12-28,73.15437,UP,---,,---,0,,0.0,20496.94713499998
2012-12-31,74.741,UP,---,,---,0,,0.0,20496.94713499998
2013-01-02,76.93929,UP,---,,---,0,,0.0,20496.94713499998
2013-01-03,76.76196,UP,---,,---,0,,0.0,20496.94713499998
2013-01-04,77.32926,UP,---,,---,0,,0.0,20496.94713499998
2013-01-07,77.03678,UP,---,,---,0,,0.0,20496.94713499998
2013-01-08,76.98361,UP,---,,---,0,,0.0,20496.94713499998
2013-01-09,77.35587,UP,---,,---,0,,0.0,20496.94713499998
2013-01-10,77.53314,UP,---,,---,0,,0.0,20496.94713499998
2013-01-11,77.41793,UP,---,,---,0,,0.0,20496.94713499998
2013-01-14,77.46224,UP,---,,---,0,,0.0,20496.94713499998
2013-01-15,77.79907,UP,---,,---,0,,0.0,20496.94713499998
2013-01-16,77.56861,UP,---,,---,0,,0.0,20496.94713499998
2013-01-17,78.28659,UP,---,,---,0,,0.0,20496.94713499998
2013-01-18,78.50821,UP,---,,---,0,,0.0,20496.94713499998
2013-01-22,79.07548,UP,---,,---,0,,0.0,20496.94713499998
2013-01-23,78.88931,UP,---,,---,0,,0.0,20496.94713499998
2013-01-24,79.14639,UP,---,,---,0,,0.0,20496.94713499998
2013-01-25,79.72256,UP,---,,---,0,,0.0,20496.94713499998
2013-01-28,79.77575,UP,---,,---,0,,0.0,20496.94713499998
2013-01-29,79.82004,UP,---,,---,0,,0.0,20496.94713499998
2013-01-30,78.86279,UP,---,,---,0,,0.0,20496.94713499998
2013-01-31,79.40345,UP,---,,---,0,,0.0,20496.94713499998
2013-02-01,80.10371,UP,---,,---,0,,0.0,20496.94713499998
2013-02-04,79.13754,UP,---,,---,0,,0.0,20496.94713499998
2013-02-05,79.84667,UP,---,,---,0,,0.0,20496.94713499998
2013-02-06,80.18346,UP,---,,---,0,,0.0,20496.94713499998
2013-02-07,79.91757,UP,---,,---,0,,0.0,20496.94713499998
2013-02-08,80.48485,UP,---,,---,0,,0.0,20496.94713499998
2013-02-11,80.39622,UP,---,,---,0,,0.0,20496.94713499998
2013-02-12,80.75079,UP,---,,---,0,,0.0,20496.94713499998
2013-02-13,81.08761,UP,---,,---,0,,0.0,20496.94713499998
2013-02-14,81.29147,UP,---,,---,0,,0.0,20496.94713499998
2013-02-15,81.31807,UP,---,,---,0,,0.0,20496.94713499998
2013-02-19,82.03603,UP,---,,---,0,,0.0,20496.94713499998
2013-02-20,80.51145,UP,---,,---,0,,0.0,20496.94713499998
2013-02-21,79.73141,UP,---,,---,0,,0.0,20496.94713499998
2013-02-22,80.68874,UP,BUY,80.139174,---,255,73.49827205599259,140.13932999999966,20637.08646499998
2013-02-25,78.90706,UP,---,80.139174,---,255,74.0866969049444,-314.1890699999989,20182.75806499998
2013-02-26,79.21732,UP,---,80.139174,---,255,74.29758730559676,-235.07276999999903,20261.87436499998
2013-02-27,80.05052,UP,---,80.139174,---,255,74.45401447530757,-22.606769999997738,20474.340364999982
2013-02-28,80.20123,UP,---,80.139174,---,255,74.63736085943795,15.824279999999575,20512.77141499998
2013-03-01,80.56463,UP,---,80.139174,---,255,74.88879669136834,108.49127999999922,20605.43841499998
2013-03-04,80.77737,UP,---,80.139174,---,255,75.16429466089237,162.739980000002,20659.687114999982
2013-03-05,81.71694,UP,---,80.139174,---,255,76.07790698610279,402.3303299999992,20899.27746499998
2013-03-06,81.9297,UP,---,80.139174,---,255,76.35977882384367,456.58412999999996,20953.53126499998
2013-03-07,82.31969,UP,---,80.139174,EXP,255,76.71519081730169,556.0315799999993,21052.97871499998
2013-03-08,83.082,UP,---,,---,0,,0.0,21052.97871499998
2013-03-11,83.05543,UP,---,,---,0,,0.0,21052.97871499998
2013-03-12,82.887,UP,---,,---,0,,0.0,21052.97871499998
2013-03-13,83.19725,UP,---,,---,0,,0.0,21052.97871499998
2013-03-14,84.03046,UP,---,,---,0,,0.0,21052.97871499998
2013-03-15,83.98613,UP,---,,---,0,,0.0,21052.97871499998
2013-03-18,83.52519,UP,---,,---,0,,0.0,21052.97871499998
2013-03-19,83.17064,UP,---,,---,0,,0.0,21052.97871499998
2013-03-20,83.94179,UP,---,,---,0,,0.0,21052.97871499998
2013-03-21,83.20609,UP,---,,---,0,,0.0,21052.97871499998
2013-03-22,83.46317,UP,---,,---,0,,0.0,21052.97871499998
2013-03-25,83.51114,UP,---,,---,0,,0.0,21052.97871499998
2013-03-26,83.77782,UP,---,,---,0,,0.0,21052.97871499998
2013-03-27,83.83116,UP,---,,---,0,,0.0,21052.97871499998
2013-03-28,83.93783,UP,---,,---,0,,0.0,21052.97871499998
2013-04-01,82.80894,UP,---,,---,0,,0.0,21052.97871499998
2013-04-02,82.29337,UP,BUY,83.360037,---,252,78.90427241338874,-268.8000840000024,20784.178630999977
2013-04-03,81.00448,UP,---,83.360037,---,252,79.06453473495807,-593.6003640000012,20459.37835099998
2013-04-04,81.69781,UP,---,83.360037,---,252,79.18710522772074,-418.88120400000037,20634.09751099998
2013-04-05,81.53781,UP,---,83.360037,---,252,79.29809008154592,-459.2012040000031,20593.77751099998
2013-04-08,82.21336,UP,---,83.360037,---,252,79.3749257583803,-288.9626040000028,20764.01611099998
2013-04-09,81.97337,UP,---,83.360037,---,252,79.46190958719814,-349.4400840000007,20703.53863099998
2013-04-10,83.45782,UP,---,83.360037,---,252,79.70194477462347,24.64131599999814,21077.62003099998
2013-04-11,83.57338,UP,---,83.360037,---,252,80.11439137974828,53.76243599999867,21106.74115099998
2013-04-12,83.2356,UP,---,83.360037,---,252,80.11439137974828,-31.35812400000009,21021.62059099998
2013-04-15,80.09783,UP,---,83.360037,STP,252,80.12480908417534,-822.076164000001,20230.90255099998
2013-04-16,81.48449,UP,BUY,80.720045,---,250,77.75020529079427,191.11124999999873,20422.01380099998
2013-04-17,80.07116,UP,---,80.720045,---,250,77.83886115104471,-162.2212499999982,20068.681300999982
2013-04-18,79.62672,UP,---,80.720045,---,250,77.83886115104471,-273.33124999999825,19957.57130099998
2013-04-19,80.54227,UP,---,80.720045,---,250,77.8756398729026,-44.44374999999923,20186.458800999982
2013-04-22,80.77338,UP,---,80.720045,---,250,77.91264136930121,13.333750000001032,20244.236300999983
2013-04-23,82.05338,UP,---,80.720045,---,250,78.418953733114,333.3337500000013,20564.236300999983
2013-04-24,82.48004,UP,---,80.720045,---,250,78.94295262587445,439.9987500000009,20670.901300999984
2013-04-25,83.02225,UP,---,80.720045,---,250,79.89469170066907,575.5512500000002,20806.45380099998
2013-04-26,82.57782,UP,---,80.720045,---,250,79.91447288373647,464.44375000000093,20695.346300999983
2013-04-29,83.17336,UP,---,80.720045,EXP,250,79.93391068572282,613.3287500000008,20844.23130099998
2013-04-30,83.64448,UP,---,,---,0,,0.0,20844.23130099998
2013-05-01,81.61782,UP,---,,---,0,,0.0,20844.23130099998
2013-05-02,82.91557,UP,---,,---,0,,0.0,20844.23130099998
2013-05-03,84.23116,UP,---,,---,0,,0.0,20844.23130099998
2013-05-06,84.77337,UP,---,,---,0,,0.0,20844.23130099998
2013-05-07,85.46671,UP,---,,---,0,,0.0,20844.23130099998
2013-05-08,85.7156,UP,---,,---,0,,0.0,20844.23130099998
2013-05-09,85.42228,UP,---,,---,0,,0.0,20844.23130099998
2013-05-10,86.07114,UP,---,,---,0,,0.0,20844.23130099998
2013-05-13,86.00893,UP,---,,---,0,,0.0,20844.23130099998
2013-05-14,87.11115,UP,---,,---,0,,0.0,20844.23130099998
2013-05-15,87.28891,UP,---,,---,0,,0.0,20844.23130099998
2013-05-16,87.06672,UP,---,,---,0,,0.0,20844.23130099998
2013-05-17,88.04449,UP,---,,---,0,,0.0,20844.23130099998
2013-05-20,88.18672,UP,---,,---,0,,0.0,20844.23130099998
2013-05-21,88.20448,UP,---,,---,0,,0.0,20844.23130099998
2013-05-22,86.91559,UP,---,,---,0,,0.0,20844.23130099998
2013-05-23,87.02226,UP,---,,---,0,,0.0,20844.23130099998
2013-05-24,87.00448,UP,---,,---,0,,0.0,20844.23130099998
2013-05-28,88.13339,UP,---,,---,0,,0.0,20844.23130099998
2013-05-29,87.31561,UP,---,,---,0,,0.0,20844.23130099998
2013-05-30,87.90227,UP,---,,---,0,,0.0,20844.23130099998
2013-05-31,86.93336,UP,---,,---,0,,0.0,20844.23130099998
2013-06-03,87.76005,UP,---,,---,0,,0.0,20844.23130099998
2013-06-04,86.82671,UP,---,,---,0,,0.0,20844.23130099998
2013-06-05,85.7156,UP,---,,---,0,,0.0,20844.23130099998
2013-06-06,86.62226,UP,BUY,85.653371,---,243,80.30256639161323,235.4400269999976,21079.67132799998
2013-06-07,87.28891,UP,---,85.653371,---,243,81.14571695700175,397.4359769999986,21241.667277999983
2013-06-10,87.82223,UP,---,85.653371,---,243,81.37872347560044,527.0327369999994,21371.264037999983
2013-06-11,86.87115,UP,---,85.653371,---,243,81.37872347560044,295.9202969999983,21140.151597999982
2013-06-12,86.00893,UP,---,85.653371,---,243,81.37872347560044,86.40083699999988,20930.632137999983
2013-06-13,87.52895,UP,---,85.653371,---,243,81.37872347560044,455.765696999997,21299.99699799998
2013-06-14,86.85336,UP,---,85.653371,---,243,81.37872347560044,291.5973269999971,21135.82862799998
2013-06-17,87.42228,UP,---,85.653371,---,243,81.37872347560044,429.84488699999844,21274.07618799998
2013-06-18,88.45339,UP,---,85.653371,---,243,82.22505147374,680.404616999998,21524.63591799998
2013-06-19,87.36893,UP,---,85.653371,EXP,243,82.2258025751431,416.88083699999976,21261.112137999982
2013-06-20,85.05782,UP,---,,---,0,,0.0,21261.112137999982
2013-06-21,85.30671,UP,BUY,85.013377,---,250,79.13955557016791,73.33324999999746,21334.44538799998
2013-06-24,84.1867,UP,---,85.013377,---,250,79.17053359186485,-206.66925000000091,21054.44288799998
2013-06-25,84.9956,UP,---,85.013377,---,250,79.18711370676829,-4.44425000000237,21256.667887999978
2013-06-26,85.39561,UP,---,85.013377,---,250,79.6276353273839,95.55824999999984,21356.67038799998
2013-06-27,86.72005,UP,---,85.013377,---,250,80.89178587611211,426.66824999999875,21687.78038799998
2013-06-28,86.22229,UP,---,85.013377,---,250,81.23560229119916,302.22824999999887,21563.340387999982
2013-07-01,87.62672,UP,---,85.013377,---,250,82.57198252231433,653.3357500000001,21914.44788799998
2013-07-02,87.56424,UP,---,85.013377,---,250,83.12000005667312,637.7157499999981,21898.82788799998
2013-07-03,87.74277,UP,---,85.013377,---,250,83.4336240094731,682.3482499999968,21943.460387999978
2013-07-05,88.98373,UP,---,85.013377,EXP,250,84.55713696364103,992.5882499999972,22253.70038799998
2013-07-08,89.34086,UP,---,,---,0,,0.0,22253.70038799998
2013-07-09,90.17113,UP,---,,---,0,,0.0,22253.70038799998
2013-07-10,90.42113,UP,---,,---,0,,0.0,22253.70038799998
2013-07-11,91.48354,UP,---,,---,0,,0.0,22253.70038799998
2013-07-12,91.67102,UP,---,,---,0,,0.0,22253.70038799998
2013-07-15,92.47452,UP,---,,---,0,,0.0,22253.70038799998
2013-07-16,92.01028,UP,---,,---,0,,0.0,22253.70038799998
2013-07-17,92.3674,UP,---,,---,0,,0.0,22253.70038799998
2013-07-18,92.98339,UP,---,,---,0,,0.0,22253.70038799998
2013-07-19,93.12622,UP,---,,---,0,,0.0,22253.70038799998
2013-07-22,93.32267,UP,---,,---,0,,0.0,22253.70038799998
2013-07-23,93.26016,UP,---,,---,0,,0.0,22253.70038799998
2013-07-24,92.48345,UP,---,,---,0,,0.0,22253.70038799998
2013-07-25,93.3316,UP,---,,---,0,,0.0,22253.70038799998
2013-07-26,92.95662,UP,---,,---,0,,0.0,22253.70038799998
2013-07-29,92.30489,UP,---,,---,0,,0.0,22253.70038799998
2013-07-30,92.38524,UP,---,,---,0,,0.0,22253.70038799998
2013-07-31,92.54596,UP,---,,---,0,,0.0,22253.70038799998
2013-08-01,93.80478,UP,---,,---,0,,0.0,22253.70038799998
2013-08-02,93.88512,UP,---,,---,0,,0.0,22253.70038799998
2013-08-05,94.2065,UP,---,,---,0,,0.0,22253.70038799998
2013-08-06,93.26016,UP,---,,---,0,,0.0,22253.70038799998
2013-08-07,92.59952,UP,---,,---,0,,0.0,22253.70038799998
2013-08-08,92.98339,UP,---,,---,0,,0.0,22253.70038799998
2013-08-09,92.88522,UP,---,,---,0,,0.0,22253.70038799998
2013-08-12,93.37622,UP,---,,---,0,,0.0,22253.70038799998
2013-08-13,93.25124,UP,---,,---,0,,0.0,22253.70038799998
2013-08-14,92.88522,UP,---,,---,0,,0.0,22253.70038799998
2013-08-15,91.16214,UP,---,,---,0,,0.0,22253.70038799998
2013-08-16,90.77823,UP,BUY,90.894292,---,244,83.67379268063611,-28.319127999999864,22225.38125999998
2013-08-19,89.85867,UP,---,90.894292,---,244,83.82099278137507,-252.6917679999974,22001.008619999982
2013-08-20,91.1532,UP,---,90.894292,---,244,83.92126394906394,63.17355200000128,22316.87393999998
2013-08-21,90.59968,UP,---,90.894292,---,244,84.09153801491775,-71.88532799999672,22181.815059999983
2013-08-22,91.87637,UP,---,90.894292,---,244,84.57819574850045,239.62703200000033,22493.32741999998
2013-08-23,92.10848,UP,---,90.894292,---,244,84.89249349916307,296.26187200000174,22549.962259999982
2013-08-26,92.11744,UP,---,90.894292,---,244,85.54707355182246,298.4481120000022,22552.14849999998
2013-08-27,89.95688,UP,---,90.894292,---,244,85.60606788856141,-228.72852799999873,22024.97185999998
2013-08-28,90.13543,UP,---,90.894292,---,244,85.72737290639608,-185.1623279999984,22068.53805999998
2013-08-29,91.03716,UP,---,90.894292,EXP,244,85.81983105501398,34.85979200000173,22288.560179999982
2013-08-30,89.61761,UP,---,,---,0,,0.0,22288.560179999982
2013-09-03,90.22469,UP,BUY,90.938917,---,245,84.66575597586441,-174.98561500000199,22113.57456499998
2013-09-04,91.01928,UP,---,90.938917,---,245,84.97716763101559,19.68893499999787,22308.24911499998
2013-09-05,91.16214,UP,---,90.938917,---,245,85.43515002729904,54.689634999997594,22343.24981499998
2013-09-06,91.41212,UP,---,90.938917,---,245,86.25770982547888,115.93473499999952,22404.494914999985
2013-09-09,92.79595,UP,---,90.938917,---,245,87.71876676649,454.9730850000003,22743.533264999984
2013-09-10,93.70656,UP,---,90.938917,---,245,88.98392834719172,678.0725349999982,22966.63271499998
2013-09-11,93.75121,UP,---,90.938917,---,245,89.43900354141626,689.0117849999992,22977.571964999985
2013-09-12,93.06376,UP,---,90.938917,---,245,89.79516876694716,520.5865349999997,22809.146714999984
2013-09-13,93.57263,UP,---,90.938917,---,245,90.033051650407,645.259685,22933.819864999983
2013-09-16,93.77801,UP,---,90.938917,EXP,245,91.05938016297641,695.5777849999979,22984.137964999984
2013-09-17,94.70648,UP,---,,---,0,,0.0,22984.137964999984
2013-09-18,95.60818,UP,---,,---,0,,0.0,22984.137964999984
2013-09-19,95.50998,UP,---,,---,0,,0.0,22984.137964999984
2013-09-20,95.16182,UP,---,,---,0,,0.0,22984.137964999984
2013-09-23,95.17072,UP,---,,---,0,,0.0,22984.137964999984
2013-09-24,95.4867,UP,---,,---,0,,0.0,22984.137964999984
2013-09-25,95.30771,UP,---,,---,0,,0.0,22984.137964999984
2013-09-26,95.83582,UP,---,,---,0,,0.0,22984.137964999984
2013-09-27,95.40615,UP,---,,---,0,,0.0,22984.137964999984
2013-09-30,95.43298,UP,---,,---,0,,0.0,22984.137964999984
2013-10-01,96.54301,UP,---,,---,0,,0.0,22984.137964999984
2013-10-02,96.14912,UP,---,,---,0,,0.0,22984.137964999984
2013-10-03,95.16444,UP,---,,---,0,,0.0,22984.137964999984
2013-10-04,95.80003,UP,---,,---,0,,0.0,22984.137964999984
2013-10-07,94.68105,UP,---,,---,0,,0.0,22984.137964999984
2013-10-08,93.15037,UP,---,,---,0,,0.0,22984.137964999984
2013-10-09,92.77438,UP,BUY,93.365186,---,246,88.71742110540171,-145.33827600000015,22838.79968899998
2013-10-10,95.0123,UP,---,93.365186,---,246,90.47046903656097,405.1900440000005,23389.328008999983
2013-10-11,96.39085,UP,---,93.365186,---,246,91.70612501322677,744.3133440000015,23728.451308999982
2013-10-14,96.87421,UP,---,93.365186,---,246,92.14055318790862,863.2199040000027,23847.357868999985
2013-10-15,95.92535,UP,---,93.365186,---,246,92.14055318790862,629.8003440000001,23613.938308999983
2013-10-16,97.11593,UP,---,93.365186,---,246,92.14055318790862,922.6830240000029,23906.820988999985
2013-10-17,97.96632,UP,---,93.365186,---,246,92.7471491501477,1131.8789640000005,24116.016928999983
2013-10-18,99.08528,UP,---,93.365186,---,246,93.69037317179668,1407.1431240000009,24391.281088999982
2013-10-21,98.88834,UP,---,93.365186,---,246,93.69037317179668,1358.6958840000013,24342.833848999984
2013-10-22,99.14792,UP,---,93.365186,EXP,246,93.74572254693301,1422.5525640000012,24406.69052899998
2013-10-23,98.81673,UP,---,,---,0,,0.0,24406.69052899998
2013-10-24,99.34488,UP,---,,---,0,,0.0,24406.69052899998
2013-10-25,99.43437,UP,---,,---,0,,0.0,24406.69052899998
2013-10-28,99.38961,UP,---,,---,0,,0.0,24406.69052899998
2013-10-29,99.67608,UP,---,,---,0,,0.0,24406.69052899998
2013-10-30,98.31541,UP,---,,---,0,,0.0,24406.69052899998
2013-10-31,97.74252,UP,---,,---,0,,0.0,24406.69052899998
2013-11-01,97.32179,UP,BUY,97.93945,---,249,90.98934296567275,-153.7973400000002,24252.89318899998
2013-11-04,98.44076,UP,---,97.93945,---,249,91.5694776537201,124.82619000000092,24531.516718999985
2013-11-05,98.10057,UP,---,97.93945,---,249,91.5694776537201,40.11888000000275,24446.809408999983
2013-11-06,97.67987,UP,---,97.93945,---,249,91.76717749167004,-64.63541999999993,24342.055108999983
2013-11-07,96.03279,UP,---,97.93945,---,249,91.80755115901614,-474.758339999997,23931.932188999985
2013-11-08,97.77834,UP,---,97.93945,---,249,92.07168503208447,-40.11638999999842,24366.574138999982
2013-11-11,97.9126,UP,---,97.93945,---,249,92.29908475669514,-6.685649999999015,24400.004878999982
2013-11-12,97.99316,UP,---,97.93945,---,249,92.46053597598377,13.373790000002359,24420.064318999983
2013-11-13,98.93308,UP,---,97.93945,---,249,92.96263564725962,247.41387000000253,24654.104398999985
2013-11-14,98.83463,UP,---,97.93945,EXP,249,93.26993232977131,222.89982000000262,24629.590348999984
2013-11-15,99.21059,UP,---,,---,0,,0.0,24629.590348999984
2013-11-18,98.51237,UP,---,,---,0,,0.0,24629.590348999984
2013-11-19,97.90368,UP,---,,---,0,,0.0,24629.590348999984
2013-11-20,97.86783,UP,---,,---,0,,0.0,24629.590348999984
